rn,unix_tstamp,synth_browser_category,synth_page_url,synth_geo_city
9431,1557669414,2,https://www.ad.nl/tennis/bertens-overtuigend-naar-finale-in-madrid-na-zege-op-stephens~a95fdce4/,Zwolle
9432,1557669428,1,https://www.ad.nl/binnenland/ex-jihadbruid-aicha-voelt-zich-niet-veilig-en-zegt-huur-maastrichtse-woning-op~a1b85934/,Middelstum
9433,1557669482,2,https://www.ad.nl/economie/pensioenen-korten-maar-we-bulken-van-het-geld~a6d7c91e/,Rotterdam
9434,1557669496,1,https://www.ad.nl/rivierenland/bijen-houden-zo-populair-dat-de-biesbosch-inmiddels-vol-is~a55c84133/,Amersfoort
9435,1557669530,1,https://www.ad.nl/auto/20-tips-voor-een-eeuwig-leven-van-je-auto~a662a81b/,Spijkenisse
9436,1557669542,3,https://www.ad.nl/westland/brandweer-redt-baby-bij-brand-in-uitgaanscentrum-naaldwijk~aa899545/,Amsterdam
9437,1557669613,4,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,Rotterdam
9438,1557669736,1,https://www.ad.nl/den-haag/hoe-14-miljoen-mensen-straks-in-de-mall-of-the-netherlands-komen~aeb937e6/,Hollandscheveld
9439,1557669746,4,https://www.ad.nl/rotterdam/handweigering-zet-kwaad-bloed-rotterdamse-gele-hesjes-voortaan-in-het-oranje~af0059e2/,Amersfoort
9440,1557669780,1,https://www.ad.nl/buitenland/arrestatiebevel-tegen-belangrijke-tegenstander-maduro~a7d7ef6f/,Apeldoorn
9441,1557669852,2,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Leerdam
9442,1557669893,1,https://www.ad.nl/binnenland/klachtenregen-over-stedin-door-slimme-meters~a1f9c757/,Alblasserdam
9443,1557669968,3,https://www.ad.nl/show/jane-fonda-80-stopt-met-daten-mijn-winkel-van-onderen-is-nu-echt-dicht~a0443b9e/,Rotterdam
9444,1557670020,2,https://www.ad.nl/utrecht/deelnemers-utrecht-marathon-krijgen-vergoeding-voor-mislukte-wedstrijd~aeabea12/,Heerhugowaard
9445,1557670065,1,https://www.ad.nl/politiek/groenlinks-leider-klaver-keert-zich-ook-tegen-leenstelsel~a5ac3303/,Apeldoorn
9446,1557670098,1,https://www.ad.nl/amersfoort/miranda-zitman-voelde-zich-al-langer-ongelukkig-in-haar-relatie~a3358f60/,Ridderkerk
9447,1557670101,4,https://www.ad.nl/show/barney-geniet-van-break-met-piepjonge-liefde-en-marco-traint-zich-suf~a34d9d02/,Amsterdam
9448,1557670179,1,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Emmen
9449,1557670225,2,https://www.ad.nl/zoetermeer/niet-een-plastic-beker-te-vinden-op-bevrijdingsfestival~a11efa40/,Ridderkerk
9450,1557670248,4,https://www.ad.nl/nederlands-voetbal/daley-blind-het-lijkt-of-alles-klopt-bij-ons~ad90525f/,Strijen
9451,1557670272,4,https://www.ad.nl/buitenland/honderdtal-raketten-vanuit-gaza-afgeschoten-naar-israel~aff5559f7/,Hellevoetsluis
9452,1557670285,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,Capelle aan den IJssel
9453,1557670310,1,https://www.ad.nl/binnenland/honderden-botoxtandartsen-spuiten-op-plekken-waar-ze-dat-niet-mogen~ab5c1c07/,Rotterdam
9454,1557670392,3,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,Tallinn
9455,1557670405,1,https://www.ad.nl/rotterdam/wethouder-de-langen-rotterdam-krijgt-meer-opvangplekken-voor-mensen-met-problemen~abf449ae/,Amsterdam
9456,1557670414,1,https://www.ad.nl/show/linda-de-mol-poedelnaakt-en-zwanger-op-cover-glossy~a0b874db/,Rotterdam
9457,1557670433,4,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Eindhoven
9458,1557670489,1,https://www.ad.nl/den-haag/busra-die-familie-en-verloofde-bij-crash-a12-verloor-springt-in-de-bres-voor-armen~afebecbe/,Amsterdam
9459,1557670564,4,https://www.ad.nl/boxtel/live-gemeente-boxtel-bezetting-varkensboerderij-wordt-beeindigd~a945b4a8/,Amsterdam
9460,1557670568,1,https://www.ad.nl/den-haag/paniek-in-bios-tijdens-film-over-aanslagen-mannen-staan-op-en-verspreiden-zich~ae961cdb/,Katwijk
9461,1557670584,1,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Rotterdam
9462,1557670713,4,https://www.ad.nl/show/filemon-wesselink-bespreekt-vreemdgaan-met-zijn-nieuwe-vriendin-ramona~aa2df17d/,No City
9463,1557670746,3,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,'s-Heerenberg
9464,1557670759,3,https://www.ad.nl/rotterdam/groep-van-vijftien-man-bedreigt-handhavers-in-capelle-ze-vreesden-voor-hun-leven~a6a842a0/,Balatonboglar
9465,1557671122,4,https://www.ad.nl/binnenland/voor-miljoenen-moslims-betekent-ramadan-ook-tijd-voor-nieuwe-soaps~ab751f2a/,Groningen
9466,1557671133,1,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Leeuwarden
9467,1557671159,4,https://www.ad.nl/auto/wat-je-wel-en-niet-moet-doen-wanneer-je-de-verkeerde-brandstof-tankt~a030525f/,Bodegraven
9468,1557671186,3,https://www.ad.nl/binnenland/ns-spoor-zandvoort-kan-drukte-formule-1-niet-aan~aaf08af5/,Amsterdam
9469,1557671242,4,https://www.ad.nl/show/vlogster-dee-in-tranen-iemand-trok-midden-op-straat-mijn-broek-naar-beneden~af56b694/,Schiedam
9470,1557671284,4,https://www.ad.nl/wonen/man-wordt-pas-volwassen-op-43-jarige-leeftijd~a0011eb5/,Rotterdam
9471,1557671315,4,https://www.ad.nl/economie/fors-winstverlies-bmw-door-dreigende-boete-uit-brussel~a0795f8c/,Cuijk
9472,1557671351,1,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,Oss
9473,1557671517,1,https://www.ad.nl/buitenland/familie-doodgeschoten-vrouw-krijgt-18-miljoen-aan-smartengeld~aa2609a0/,Huizen
9474,1557671605,1,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,Urk
9475,1557671666,4,https://www.ad.nl/tech/ziggo-verhoogt-prijzen-van-tv-internet-en-bellen~a9e0102c/,Leusden
9476,1557671674,1,https://www.ad.nl/home/soms-durfde-ik-gewoon-niet-naar-bed-te-gaan~a9b444b0/,Budapest
9477,1557671683,3,https://www.ad.nl/rotterdam/handweigering-zet-kwaad-bloed-rotterdamse-gele-hesjes-voortaan-in-het-oranje~af0059e2/,Barendrecht
9478,1557671725,4,https://www.ad.nl/rotterdam/hond-in-vuilniszak-gedumpt-in-vlaardingse-sloot~af1cbd2f/,Tel Aviv
9479,1557671816,4,https://www.ad.nl/show/william-en-kate-delen-foto-s-week-na-prinsje-louis-is-prinses-charlotte-aan-de-beurt~ae70fd127/,Zwolle
9480,1557672036,3,https://www.ad.nl/binnenland/iemands-dochter~ae2d1511/,Sleeuwijk
9481,1557672094,3,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Rotterdam
9482,1557672105,4,https://www.ad.nl/economie/groeiende-groep-werkenden-heeft-geen-cent-te-makken~a5b4ebb6/,Twello
9483,1557672210,4,https://www.ad.nl/amsterdam/gemeente-wijst-vier-nieuwe-locaties-voor-24-uursopvang-aan~a4b6e2e6/,Bleiswijk
9484,1557672273,1,https://www.ad.nl/binnenland/nvwa-slaat-alarm-over-ongeneeslijke-hondenziekte~a53062c6/,Den Helder
9485,1557672317,1,https://www.ad.nl/rotterdam/voorman-rotterdamse-hesjes-trekt-stekker-eruit-alle-tijd-en-moeite-het-is-voor-niets-geweest~aad0b6f6/,Dordrecht
9486,1557672322,4,https://www.ad.nl/binnenland/dit-zijn-de-beste-e-bikes-uit-de-ad-fietstest-deel-2~a00e73b5/,De Lier
9487,1557672343,4,https://www.ad.nl/politiek/stuitend-hoe-mark-rutte-over-mensen-met-een-uitkering-praat~ac57f38e/,Drachten
9488,1557672357,4,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Wanroij
9489,1557672433,1,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Houten
9490,1557672448,2,https://www.ad.nl/amersfoort/politie-verspreidt-beelden-van-aanrander-meisje-17-in-amersfoort~aa42d0d8/,Sint-Oedenrode
9491,1557672493,4,https://www.ad.nl/buitenland/netanyahu-kondigt-grootschalige-aanvallen-op-gaza-aan~ac0d9499/,Apeldoorn
9492,1557672550,4,https://www.ad.nl/nederlands-voetbal/live-ajax-en-amsterdam-maken-zich-op-voor-kraker-tegen-spurs~a77c606e/,Voorthuizen
9493,1557672612,2,https://www.ad.nl/show/duncan-drie-minuten-achter-piano-tijdens-sobere-songfestival-repetitie~a8e7be81/,Oentsjerk
9494,1557672631,1,https://www.ad.nl/boxtel/barbecue-en-auto-s-op-de-kop-als-tegenprotest-tientallen-activisten-opgepakt-zo-eindigde-de-demonstratie-in-boxtel~a541e646/,Amsterdam
9495,1557672728,4,https://www.ad.nl/buitenland/troostcolumn-na-drama-anne-faber-25-nu-viraal-voor-vlaamse-julie-23~a305a8ef/,Amsterdam
9496,1557672807,4,https://www.ad.nl/politiek/kabinet-komt-met-extra-geld-voor-jeugdzorg~adf0fb4b/,Alkmaar
9497,1557672819,1,https://www.ad.nl/auto/ook-dit-grote-duitse-automerk-zet-nu-maximaal-in-op-waterstof~a101b53e/,Lelystad
9498,1557672867,1,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,The Hague
9499,1557672920,1,https://www.ad.nl/binnenland/agent-beschrijft-vondst-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,Amersfoort
9500,1557672940,1,https://www.ad.nl/royalty/dit-is-waarom-harry-en-meghan-zelf-geen-voogdij-hebben-over-zoontje-archie~aab0c4e8/,Houten
9501,1557673015,4,https://www.ad.nl/show/vlogster-dee-in-tranen-iemand-trok-midden-op-straat-mijn-broek-naar-beneden~af56b694/,Klazienaveen
9502,1557673068,1,https://www.ad.nl/buitenland/brexitpartij-nigel-farage-groter-dan-conservatieven-en-labour-samen~a0377d81/,Amsterdam
9503,1557673141,3,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-op-heide-bij-heerlen-politie-kent-identiteit-slachtoffers~a8689b91/,Amsterdam
9504,1557673151,4,https://www.ad.nl/binnenland/als-mark-27-had-gedaan-wat-hij-van-plan-was-had-zijn-buurman-waarschijnlijk-niet-meer-geleefd~a0b7de26/,Naaldwijk
9505,1557673187,4,https://www.ad.nl/boxtel/live-me-ter-plaatse-bij-bezette-varkenboerderij-in-boxtel~a945b4a8/,Roelofarendsveen
9506,1557673297,3,https://www.ad.nl/nederlands-voetbal/live-bussen-en-treinen-met-fans-arriveren-bij-de-kuip~a628b883/,Den Helder
9507,1557673298,4,https://www.ad.nl/tech/fbi-haalt-nieuwssite-over-darkweb-deep-dot-web-offline~ae3f4ecc/,Gouda
9508,1557673428,3,https://www.ad.nl/utrecht/koud-he-maar-in-utrecht-kopen-ze-nog-gewoon-een-ijsje-en-pakken-ze-een-terrasje~a264537a/,Sleeuwijk
9509,1557673438,3,https://www.ad.nl/buitenland/opschudding-om-white-power-gebaar-van-kersverse-kabinetsleden-estland~aac2b201/,Voorthuizen
9510,1557673516,4,https://www.ad.nl/binnenland/cda-landbouwgrond-beschermen-tegen-chinezen~a99bed22/,Amsterdam
9511,1557673546,4,https://www.ad.nl/politiek/timmermans-reageert-op-bekritiseerd-reclamespotje-sp-kom-met-eigen-ideeen~ae683a23/,Amstelveen
9512,1557673579,1,https://www.ad.nl/buitenland/britse-soldaat-vertrapt-door-olifant-tijdens-missie-tegen-afrikaanse-stropers~afcefabc/,Sommelsdijk
9513,1557673580,1,https://www.ad.nl/binnenland/basisscholieren-in-arme-wijken-massaal-op-achterstand~a41b70ed/,Bleiswijk
9514,1557673654,1,https://www.ad.nl/show/zeg-maar-dag-tegen-de-zwakste-schakel-met-ijskonijn-bridget~abd2b53f/,Helmond
9515,1557673678,2,https://www.ad.nl/auto/cristiano-ronaldo-koopt-duurste-nieuwe-auto-aller-tijden~a5784361/,Eibergen
9516,1557673712,1,https://www.ad.nl/bizar/hersendode-man-hoort-hoe-artsen-organen-willen-wegnemen~a72fbba4/,Amersfoort
9517,1557673939,4,https://www.ad.nl/economie/goudhaantje-in-de-energieverkoop-vloog-totaal-uit-de-bocht~a6739070/,Schoonhoven
9518,1557674155,3,https://www.ad.nl/binnenland/cartoonist-eist-dat-sp-omstreden-campagnefilmpje-van-internet-haalt~ac95eea9/,Braamt
9519,1557674162,2,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Nieuwegein
9520,1557674219,2,https://www.ad.nl/buitenland/grote-zorgen-om-vermiste-julie-van-espen-23-uit-belgie-vermoedelijk-gewelddadige-dood~a0ec99bf/,Capelle aan den IJssel
9521,1557674355,1,https://www.ad.nl/gouda/appende-fietser-meteen-op-de-bon-in-gouda~ae84385c/,Nieuwerkerk aan den IJssel
9522,1557674434,1,https://www.ad.nl/den-haag/vrouw-uit-het-niets-in-viszaak-aan-haar-haren-tegen-de-grond-gewerkt~afdaa529/,Amsterdam
9523,1557674596,4,https://www.ad.nl/economie/pensioenfonds-abp-vreest-pensioenkortingen-in-2021~a25bf22c/,Rotterdam
9524,1557674615,4,https://www.ad.nl/roosendaal/ook-voor-de-tweede-fase-van-glasvezel-in-roosendaal-is-een-stevig-eindsprintje-nodig-maar-geen-paniek~a2d30438/,Almere Stad
9525,1557674704,1,https://www.ad.nl/andere-sporten/warriors-nog-steeds-op-koers-voor-titelprolongatie-in-nba~ae4a9d89/,No City
9526,1557674739,4,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,Oldenzaal
9527,1557674795,4,https://www.ad.nl/westland/slager-tessa-overladen-met-internationale-prijzen~a7228b19/,Capelle aan den IJssel
9528,1557674867,2,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,Enschede
9529,1557675197,4,https://www.ad.nl/show/detective-pikachu-trekt-meer-bezoekers-dan-avengers~af1a75bd/,The Hague
9530,1557675275,1,https://www.ad.nl/binnenland/vlaggenetiquette-hoe-hoort-het-eigenlijk~a1842872/,Rotterdam
9531,1557675283,4,https://www.ad.nl/rotterdam/eus-en-levi-te-gast-op-het-groot-letterfestival-met-traktatie-voor-alle-moeders~a523f00d/,Ede
9532,1557675333,4,https://www.ad.nl/buitenland/schutter-opent-vuur-op-campus-vs-twee-doden~afd71780/,Oud-Beijerland
9533,1557676100,1,https://www.ad.nl/show/barney-geniet-van-break-met-piepjonge-liefde-en-marco-traint-zich-suf~a34d9d02/,Amsterdam
9534,1557676224,1,https://www.ad.nl/show/er-is-nog-steeds-niemand-die-anouk-live-aankan~a171d743/,Colon
9535,1557676245,1,https://www.ad.nl/binnenland/voetbalhooligans-zwolle-veroordeeld-voor-georganiseerde-vechtpartij~a7dcf468/,Rijsenhout
9536,1557676287,1,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Heerhugowaard
9537,1557676329,1,https://www.ad.nl/politiek/schreijer-pierik-ik-heb-alle-bonnen-weggegooid-zo-zat-was-ik-het~ac0ce80d/,Schiedam
9538,1557676397,3,https://www.ad.nl/binnenland/het-lijkt-erop-dat-de-maatschappij-het-vaccinatie-probleem-zelf-oplost~afb6785e/,Amsterdam
9539,1557676444,2,https://www.ad.nl/binnenland/stop-massa-immigratie-om-verzorgingsstaat-betaalbaar-te-houden~aae4b1cb/,Hendrik-Ido-Ambacht
9540,1557676486,4,https://www.ad.nl/den-bosch/terreurafdeling-pi-vught-schreeuwde-allahoe-akbar-tijdens-dodenherdenking-aanstichter-in-isoleercel~a052ed74/,Nijmegen
9541,1557676508,3,https://www.ad.nl/buitenland/peperdure-en-zeldzame-ferrari-gestolen-tijdens-proefrit~a485a6cb/,Apeldoorn
9542,1557676517,3,https://www.ad.nl/binnenland/drie-kopschoppers-trappen-martijn-bewusteloos-het-scheelde-niks-of-ik-was-er-niet-meer~ac6d7a79/,Breda
9543,1557676602,4,https://www.ad.nl/dossier-thijs-h/buren-in-brunssum-geschokt-thijs-liep-hier-met-zijn-hond-schuchter-onopvallend~a74e4683/,Klazienaveen
9544,1557676608,1,https://www.ad.nl/show/met-dit-liedje-gaat-duncan-laurence-naar-het-songfestival~a3955a26/,Utrecht
9545,1557676661,4,https://www.ad.nl/show/sta-op-frans-bauer-als-standbeeld-in-tv-show-tegen-kanker~a5826f4e/,Heerenveen
9546,1557676669,3,https://www.ad.nl/amersfoort/traumaheli-rukt-uit-voor-val-van-trap-in-vakantiepark-in-soest~adebe519/,Dordrecht
9547,1557676682,1,https://www.ad.nl/politiek/ruzie-in-vvd-senaatsfractie-om-optreden-jorritsma~a97a1dfb/,Amsterdam
9548,1557676816,2,https://www.ad.nl/offside/judoka-gevloerd-door-eigen-telefoontje~a01bf672/,Gouda
9549,1557676976,4,https://www.ad.nl/politiek/minister-wil-opheldering-over-rug-afscheidsfeestje-van-70-000-euro~a7ad0867/,Ermelo
9550,1557677049,3,https://www.ad.nl/wonen/huiseigenaren-zien-overwaarde-stijgen-opeethypotheek-komt-terug~a8801430/,Wijchen
9551,1557677155,4,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Rotterdam
9552,1557677328,4,https://www.ad.nl/utrecht/mauro-valt-al-jaren-meisjes-lastig-in-utrecht-en-ver-daarbuiten~a78e5c336/,Willemstad
9553,1557677537,4,https://www.ad.nl/binnenland/waarom-moest-oma-diny-dood-ze-doet-geen-vlieg-kwaad~a0be6ae9/,Apeldoorn
9554,1557677824,1,https://www.ad.nl/buitenland/netanyahu-kondigt-grootschalige-aanvallen-op-gaza-aan~ac0d9499/,The Hague
9555,1557677826,3,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,Naarden
9556,1557677885,1,https://www.ad.nl/buitenland/pentagon-china-gaat-wereldwijd-keten-legerbases-bouwen~af6a1f6d/,Amsterdam
9557,1557677955,4,https://www.ad.nl/binnenland/vluchtelingen-belaagd-in-eigen-huis-in-enschede~a844bf97/,IJmuiden
9558,1557678151,1,https://www.ad.nl/binnenland/ns-spoor-zandvoort-kan-drukte-formule-1-niet-aan~aaf08af5/,Lisse
9559,1557678280,1,https://www.ad.nl/show/finale-game-of-thrones-te-zien-in-bioscoop~abf093f4/,Rotterdam
9560,1557678303,4,https://www.ad.nl/wetenschap/natuur-in-rap-tempo-achteruit-we-breken-de-fundering-van-ons-bestaan-af~ab1c6963/,Rotterdam
9561,1557678392,1,https://www.ad.nl/tennis/bertens-schrijft-tennisgeschiedenis-met-toernooiwinst-in-madrid~a9fb5ddc/,Zoetermeer
9562,1557678397,1,https://www.ad.nl/show/george-clooney-boycot-hotels-van-sultan-van-brunei-om-homorechten~a6b9e1b1/,'s-Gravenzande
9563,1557678594,1,https://www.ad.nl/politiek/ruzie-in-vvd-senaatsfractie-om-optreden-jorritsma~a97a1dfb/,Boven-Hardinxveld
9564,1557678718,3,https://www.ad.nl/binnenland/voortvluchtige-bestuurder-die-bejaarde-aanreed-meldt-zich-bij-politie~ae254cbe/,Utrecht
9565,1557678802,1,https://www.ad.nl/buitenland/minister-barr-weigert-verhoor-huis-commissie~a93258b9/,Bilthoven
9566,1557678956,4,https://www.ad.nl/buitenland/britse-kiezer-keert-grote-partijen-rug-toe~a56e47b1/,Rotterdam
9567,1557679056,1,https://www.ad.nl/binnenland/hoe-stille-thijs-veranderde-in-een-moordverdachte~ad0f2fdd/,Gouda
9568,1557679418,1,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Amsterdam
9569,1557679501,1,https://www.ad.nl/delft/veel-willy-wortels-in-delft-en-westland~a99ad34d/,Eindhoven
9570,1557679606,4,https://www.ad.nl/show/mediadirecteur-bnnvara-wil-uitzondering-op-salarisregels-grote-zorg-dat-matthijs-vertrekt~a130bc1b/,Amersfoort
9571,1557679675,4,https://www.ad.nl/buitenland/troostcolumn-na-drama-anne-faber-25-nu-viraal-voor-vlaamse-julie-23~a305a8ef/,Spakenburg
9572,1557679753,1,https://www.ad.nl/sterren/de-matthijs-van-nieuwkerk-van-engeland-verdient-zes-keer-zoveel~a0a60a43/,Amsterdam
9573,1557679772,2,https://www.ad.nl/rotterdam/groot-nieuw-terrein-in-de-rotterdamse-haven-voor-groente-en-vis~a2b3d476/,Amsterdam
9574,1557679778,1,https://www.ad.nl/rotterdam/dit-is-het-geheim-van-de-107-jarige-tannie~aa3c1da3/,Rotterdam
9575,1557679796,3,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Hoensbroek
9576,1557679899,1,https://www.ad.nl/buitenland/israel-gaat-grensovergangen-met-gazastrook-heropenen~a0310e55/,Hoofddorp
9577,1557679995,4,https://www.ad.nl/politiek/minister-de-jonge-wil-buurtteams-voor-wijkverpleegkundige-zorg-opzetten~a185d722/,Hilversum
9578,1557680102,2,https://www.ad.nl/economie/deurwaarders-onder-vuur-om-sluw-duperen-schuldenaars-met-extra-kosten~ac20b904/,'s-Gravendeel
9579,1557680112,4,https://www.ad.nl/binnenland/inval-bij-gelderse-afvalverwerker-wegens-fraude-met-vervuilde-grond~af436588/,Amsterdam
9580,1557680175,1,https://www.ad.nl/tennis/live-bertens-wil-historie-schrijven-finale-in-madrid-begonnen~a9fb5ddc/,Goes
9581,1557680368,3,https://www.ad.nl/amersfoort/amersfoort-zoekt-miljoenen-voor-zorgtekort~ad317470/,Gujan-Mestras
9582,1557680581,1,https://www.ad.nl/tennis/live-wint-bertens-het-wta-toernooi-in-madrid~a9fb5ddc/,Amsterdam
9583,1557680581,1,https://www.ad.nl/den-bosch/acht-terreurverdachten-pi-vught-in-isoleercel-na-roepen-allahoe-akbar-minister-boos-respectloos~af1fe402/,The Hague
9584,1557680623,3,https://www.ad.nl/voorne-putten/jaarlijks-drama-voor-nestje-meerkoeten-door-fontein-de-gemeente-doet-niets~a23cc0b4/,Amsterdam
9585,1557680716,1,https://www.ad.nl/show/georgina-verandert-in-dreinende-scholier-en-isa-herdenkt-overleden-moeder~a0b1fdff/,Muntendam
9586,1557680739,4,https://www.ad.nl/politiek/zorgen-over-opvoeren-e-bike-levensgevaarlijk~ab1046ed/,Amsterdam
9587,1557680771,3,https://www.ad.nl/nederlands-voetbal/makkelie-krijgt-az-psv-en-mogelijk-kampioensduel-ajax~aa88a36b/,Amsterdam
9588,1557680777,3,https://www.ad.nl/groene-hart/han-weber-onmiddellijk-weg-uit-bestuur-zuid-holland~aa6e2e50/,Zutphen
9589,1557680826,1,https://www.ad.nl/hoeksche-waard/hoeksche-waardse-archeologen-herstellen-huwelijksgeschenk-uit-1600~ac31f709/,Capelle aan den IJssel
9590,1557680841,1,https://www.ad.nl/binnenland/het-lijkt-erop-dat-de-maatschappij-het-vaccinatie-probleem-zelf-oplost~afb6785e/,De Weere
9591,1557680918,4,https://www.ad.nl/rotterdam/teddy-uit-spijkenisse-heeft-me-ik-heb-niet-het-standaard-leven-van-een-25-jarige~ae5f2755/,The Hague
9592,1557681055,4,https://www.ad.nl/show/sylvie-meis-bijt-van-zich-af-na-kritiek-op-botoxgezicht~a70e037d/,Roelofarendsveen
9593,1557681189,1,https://www.ad.nl/show/zoontje-van-harry-en-meghan-heeft-eindelijk-een-naam~ab16c99f/,Rotterdam
